contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
2500771	타오르는 강 문학관	38	전라남도 나주시 예향로 3871-4	20170721230120	20250317134759	6	A02	A0201	A02010400	126.7130099286	34.9998574719		58267
231932	탁청정종가	35	경상북도 안동시 와룡면 군자리길 33-6	20071015090000	20241104172720	11	A02	A0201	A02010400	128.8030991684	36.6735352650		36610
250369	퇴계종택	35	경상북도 안동시 도산면 백운로 268	20071024090000	20250313101306	11	A02	A0201	A02010400	128.8487543703	36.7367677951		36604
2701896	평창 지동봉가옥	32	강원특별자치도 평창군 평창읍 천동길 160	20211229020310	20250206140610	15	A02	A0201	A02010400	128.3793426209	37.3335153777		25373
250418	함안무기리주씨고가	36	경상남도 함안군 칠원읍 무기1길 33	20071026090000	20250401112826	19	A02	A0201	A02010400	128.5392638221	35.2987917336		52026
2786845	함양 일두고택	36	경상남도 함양군 지곡면 개평길 50-13	20211207010044	20250708153313	20	A02	A0201	A02010400	127.7685438622	35.5663144115		50018
2713396	함정균가옥	32	강원특별자치도 고성군 죽왕면 왕곡마을길 52	20210408232447	20250516162901	2	A02	A0201	A02010400	128.4986066539	38.3411952436		24746
3077020	함평 월호리 일본식가옥과 창고	38	전라남도 함평군 학교면 중천포로 634	20231201114426	20250114164834	22	A02	A0201	A02010400	126.5809774825	34.9865401102		57167
1622772	합천 사의정	36	경상남도 합천군 대병면 서부로 2551-3	20120505011941	20241031143018	21	A02	A0201	A02010400	128.0004462138	35.5442265888		50217
2612909	해남 공재고택	38	전라남도 해남군 현산면 백포길 122	20190725023815	20250316161104	23	A02	A0201	A02010400	126.5183489556	34.4406560171		59059
1624505	해남 민정기 가옥	38	전라남도 해남군 해남읍 백야길 36	20120508041807	20241210110559	23	A02	A0201	A02010400	126.5684282271	34.5427537214		59046
126417	해남윤씨 녹우당 일원	38	전라남도 해남군 해남읍 녹우당길 135	20031107090000	20240904171904	23	A02	A0201	A02010400	126.6219372108	34.5510536692		59046
1624514	해남윤씨 영모당	38	전라남도 강진군 도암면 해강로 577-36	20120508043558	20240531132129	1	A02	A0201	A02010400	126.7056347676	34.5776048470		59249
1624517	해남윤씨 추원당	38	전라남도 강진군 도암면 강성길 77	20120508044234	20240503162800	1	A02	A0201	A02010400	126.6795312492	34.5883087709		59246
1606001	해풍부원군윤택영댁재실	1	서울특별시 중구 퇴계로34길 28	20120418222242	20240611111216	24	A02	A0201	A02010400	126.9944031366	37.5583638148		04626
2613176	현부자네 집	38	전라남도 보성군 벌교읍 홍암로 89-28	20190726231730	20250331173117	10	A02	A0201	A02010400	127.3530489531	34.8498629442		59423
2783558	홍건익가옥	1	서울특별시 종로구 필운대로1길 14-4	20211130201430	20241108174459	23	A02	A0201	A02010400	126.9688965725	37.5779721893		03039
3091065	홍성 노은리 고택	34	충청남도 홍성군 홍북읍 최영장군길 11-26	20240130135200	20250315152048	15	A02	A0201	A02010400	126.7348462732	36.6445815647		32279
736754	홍승인고가	31	경기도 화성시 정남면 서봉로851번길 34-15	20090520220112	20250324112306	31	A02	A0201	A02010400	126.9593788098	37.1522436070		18522
1621481	화기리인동장씨종택	35	경상북도 영주시 장수면 화계길 71	20120503225251	20240617163235	14	A02	A0201	A02010400	128.5752027704	36.7693061204		36146
2788137	화사별서(조씨고가)	36	경상남도 하동군 악양면 정서리	20211208012738	20250317213408	18	A02	A0201	A02010400	127.7009435093	35.1713411390		
2795007	화성 정수영 고택	31	경기도 화성시 서신면 오얏리길 56	20211214181551	20250324102502	31	A02	A0201	A02010400	126.7006611574	37.1325024350		18556
736751	화성 정시영 고택	31	경기도 화성시 서신면 오얏리길 44-12	20090520205132	20250321170441	31	A02	A0201	A02010400	126.7008638984	37.1331773605		18556
2357469	훈몽재 유지	37	전북특별자치도 순창군 쌍치면 둔전2길 83	20161229232419	20250625162640	7	A02	A0201	A02010400	126.9684393428	35.4726472168		56009
