contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
128936	울릉도 유람선	35	경상북도 울릉군 울릉읍 도동길 14	20060424090000	20240514132903	17	A02	A0202	A02020800	130.9096985971	37.4815320815		40227
2781334	월미도해양관광  (월미도유람선)	2	인천광역시 중구 월미문화로 21	20211126044012	20250108161628	10	A02	A0202	A02020800	126.5985054212	37.4765468403		22303
126701	이랜드크루즈(한강유람선)	1	서울특별시 영등포구 여의동로 290 (여의도동)	20060705090000	20250306133031	20	A02	A0202	A02020800	126.9384174889	37.5258888069		07337
1076305	이사부크루즈	38	전라남도 여수시 돌산읍 돌산로 3617-18	20100818234433	20240610101759	13	A02	A0202	A02020800	127.7369794626	34.7297302429		59768
2709546	인천항 국제여객터미널	2	인천광역시 연수구 국제항만대로326번길 57	20210311193134	20250327151752	8	A02	A0202	A02020800	126.6054979021	37.4241197229		22016
2606182	인천항 크루즈터미널	2	인천광역시 연수구 국제항만대로 438	20190613002441	20250523134402	8	A02	A0202	A02020800	126.5916880215	37.4251776902		22016
2754765	인천항연안여객터미널	2	인천광역시 중구 연안부두로 70	20211008002208	20250730095139	10	A02	A0202	A02020800	126.5989809953	37.4542633276		22349
2569455	임진강 황포돛배	31	경기도 파주시 적성면 율곡로 1857	20181124031009	20250725110441	27	A02	A0202	A02020800	126.8897010962	37.9650701065		10801
3064821	자갈치 크루즈	6	부산광역시 중구 자갈치해안로 60 (남포동4가)	20231208165057	20250411092607	15	A02	A0202	A02020800	129.0317124553	35.0967261783		48984
2783944	장사도대포크루즈	36	경상남도 거제시 남부면 대포길 77	20211130235622	20250113134119	1	A02	A0202	A02020800	128.5860836217	34.7151107272		53333
769495	장생포 고래바다여행선	7	울산광역시 남구 장생포고래로 244	20090723195454	20250703145641	2	A02	A0202	A02020800	129.3808541361	35.5028149271		44780
2748799	장자도여객터미널	37	전북특별자치도 군산시 옥도면 장자도1길 10	20210924183729	20250305101436	2	A02	A0202	A02020800	126.3951207303	35.8100796971		54000
2798882	제주 우도 천진항 대합실	39	제주특별자치도 제주시 우도면 우도해안길 70	20211215224432	20250321151800	4	A02	A0202	A02020800	126.9515555965	33.4928352215		63365
2774820	지세포 관광유람선	36	경상남도 거제시 일운면 지세포해안로 89-19	20211117000517	20250812142203	1	A02	A0202	A02020800	128.7036592217	34.8314609657		53328
2784098	진해유람선	36	경상남도 창원시 진해구 진희로 36 (제황산동)	20211201013107	20250304164730	16	A02	A0202	A02020800	128.6735673673	35.1441754222		51683
3057180	차귀도유람선	39	제주특별자치도 제주시 한경면 노을해안로 1160	20231204141551	20250626164247	4	A02	A0202	A02020800	126.1649058181	33.3089541384		63008
2539394	청풍호 유람선	33	충청북도 제천시 청풍면 청풍호로50길 6	20180309183339	20250711093536	7	A02	A0202	A02020800	128.1790672297	37.0128207675		27215
3082815	충무공유람선별빛투어	36	경상남도 통영시 도남로 269-38 (도남동)	20240117150738	20250315144546	17	A02	A0202	A02020800	128.4334216941	34.8286230961		53079
2606955	충주호 유람선	33	충청북도 단양군 단성면 월악로 3827	20190618022548	20250314111727	2	A02	A0202	A02020800	128.2562099221	36.9305344377		27025
1939796	충주호관광선 청풍나루	33	충청북도 제천시 청풍면 문화재길 54	20140808000041	20250311165250	7	A02	A0202	A02020800	128.1726123910	37.0080739703		27214
2784032	탄금호 일렉트릭	33	충청북도 충주시 중앙탑면 중앙탑길 168-6	20211201005108	20240605100300	11	A02	A0202	A02020800	127.8616092918	37.0243996699		27447
127180	통영유람선	36	경상남도 통영시 도남로 269-38	20031124090000	20250811145940	17	A02	A0202	A02020800	128.4339244299	34.8285481133		53079
2785967	통영항 여객선터미널	36	경상남도 통영시 통영해안로 234 (서호동)	20211206191958	20250408102945	17	A02	A0202	A02020800	128.4214057663	34.8403215732		53055
744952	팔미도 유람선	2	인천광역시 중구 연안부두로 36	20090601190427	20250728142502	10	A02	A0202	A02020800	126.6018723634	37.4555160108		22349
3075913	팡팡만원요트투어	36	경상남도 통영시 광도면 죽림해안로 94	20231205111740	20241115162205	17	A02	A0202	A02020800	128.4229711814	34.8827418561		53014
2578683	팬스타부산주말원나잇크루즈	6	부산광역시 동구 충장대로 206	20181217194612	20241118152300	5	A02	A0202	A02020800	129.0491659191	35.1177630345		48751
2736403	포항 여객선 터미널	35	경상북도 포항시 북구 해안로 44	20210825193756	20241209153801	23	A02	A0202	A02020800	129.3788830759	36.0515696990		37716
2660060	포항크루즈	35	경상북도 포항시 남구 희망대로 1040	20200616233712	20241113131927	23	A02	A0202	A02020800	129.3774201154	36.0239172424		37794
2784243	한산도유람선	36	경상남도 통영시 도남로 269-38 유람선터미널	20211201023019	20250114154730	17	A02	A0202	A02020800	128.4334216941	34.8286230961		53079
3058528	한산마리나요트	36	경상남도 통영시 산양읍 삼칭이해안길 820	20231205112340	20250625131630	17	A02	A0202	A02020800	128.4342722364	34.8051424025		53085
3057286	함덕잠수함	39	제주특별자치도 제주시 조천읍 조함해안로 378	20231204144558	20250626164302	4	A02	A0202	A02020800	126.6568326833	33.5478327148		63333
129281	해금강유람선	36	경상남도 거제시 남부면 해금강로 270	20061025090000	20240514142207	1	A02	A0202	A02020800	128.6732143449	34.7378403114		53334
2705325	해운대리버크루즈	6	부산광역시 해운대구 수영강변대로 85	20210204010831	20250428160105	16	A02	A0202	A02020800	129.1273244146	35.1679171964		48058
2781963	해피아워크루즈	32	강원특별자치도 강릉시 주문진읍 해안로 1730	20211126222926	20250317153211	1	A02	A0202	A02020800	128.8286602570	37.8895791714		25418
128940	흑산도 해상관광유람선	38	전라남도 신안군 흑산면 예리2길 4	20060424090000	20250523095751	12	A02	A0202	A02020800	125.4319170109	34.6848667483		58863
