contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
129177	울릉도 등대(태하등대)	35	경상북도 울릉군 서면 태하등대길 188	20060725090000	20241125160830	17	A01	A0101	A01011600	130.7945824886	37.5204530046		40200
2792565	이호테우 말 등대	39	제주특별자치도 제주시 이호일동 375-43	20211213183557	20240607142745	4	A01	A0101	A01011600	126.4532486601	33.5013929390		
129128	인천 팔미도 등대	2	인천광역시 중구 팔미로 28 (무의동)	20060710090000	20250317172433	10	A01	A0101	A01011600	126.5108361238	37.3583729205		22388
2775577	젖병등대	6	부산광역시 기장군 기장읍 연화리 297-5	20211118005421	20250602134954	3	A01	A0101	A01011600	129.2230814903	35.2138277212		46082
2743344	제부도등대	31	경기도 화성시 서신면 해안길 421-20	20210910232856	20250421164417	31	A01	A0101	A01011600	126.6220059126	37.1792428651		18553
129179	주문진 등대	32	강원특별자치도 강릉시 주문진읍 옛등대길 24-7	20060725090000	20250319193357	1	A01	A0101	A01011600	128.8337873208	37.8976727775		25411
129173	죽변 등대	35	경상북도 울진군 죽변면 등대길 52	20060724090000	20240429163533	18	A01	A0101	A01011600	129.4290487302	37.0581227893		36315
3017467	중리항 방파제 등대	6	부산광역시 영도구 중리남로 2-15 (동삼동)	20231004135005	20240826160126	14	A01	A0101	A01011600	129.0657352763	35.0681494469		49123
2744560	천성항 방파제등대	6	부산광역시 강서구 천성동	20210915002503	20250527102021	1	A01	A0101	A01011600	128.8111251116	35.0303379018		46770
129146	추자도 등대	39	제주특별자치도 제주시 추자면 영흥4길 43	20060713090000	20241129183936	4	A01	A0101	A01011600	126.3184058161	33.9468052006		63000
2931362	큰끝등대	38	전라남도 여수시 돌산읍 평사리	20221207132742	20240731064554	13	A01	A0101	A01011600	127.8053724602	34.6608085851		59774
2612863	하멜등대	38	전라남도 여수시 하멜로 96	20190725011328	20250611175120	13	A01	A0101	A01011600	127.7484366144	34.7368102045		59746
129594	하조대 무인등대	32	강원특별자치도 양양군 현북면 조준길 99	20070713090000	20250723130541	7	A01	A0101	A01011600	128.7348757570	38.0211093097		25047
129424	하조도 등대	38	전라남도 진도군 조도면 조도등대길 429	20070222090000	20250718170613	21	A01	A0101	A01011600	126.0878815245	34.3110747017		58956
129136	해남 목포구 등대	38	전라남도 해남군 화원면 매봉길 582	20060711090000	20240522105515	23	A01	A0101	A01011600	126.2974218712	34.7620468642		59000
129168	호미곶 등대	35	경상북도 포항시 남구 호미곶면 해맞이로150번길 20	20060721090000	20241204100020	23	A01	A0101	A01011600	129.5682795878	36.0778703554		37928
129138	홍도 등대	38	전라남도 신안군 흑산면 홍도2길 5	20060712090000	20240527141142	12	A01	A0101	A01011600	125.2038033487	34.7112657750		58862
129162	화암추 등대	7	울산광역시 동구 화암등대길 50 (방어동)	20060720090000	20250722100418	3	A01	A0101	A01011600	129.4073304603	35.4725632681		44114
