contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
129690	적벽강 (전북 서해안 국가지질공원)	37	전북특별자치도 부안군 변산면 격포리	20070824090000	20240514133334	6	A01	A0101	A01011800	126.4629245935	35.6370977633		56338
126572	적벽강(금산)	34	충청남도 금산군 부리면 적벽강로 697	20031124090000	20250319162648	2	A01	A0101	A01011800	127.5911688528	36.0508090431		32756
1621573	전평제	5	광주광역시 서구 전평길 1	20120503232252	20250321104720	5	A01	A0101	A01011800	126.8493672528	35.1146356961		62070
3029527	제4수원지	5	광주광역시 북구 청풍동	20231101161731	20250331170254	4	A01	A0101	A01011800	126.9604367326	35.1648735665		61144
2750146	제민천	34	충청남도 공주시 무령로 201 (교동)	20210928012611	20250718155439	1	A01	A0101	A01011800	127.1223636816	36.4567293641		32542
2781615	조강저수지	31	경기도 김포시 월곶면 조강리	20211126195902	20250508175910	8	A01	A0101	A01011800	126.5785134547	37.7518866487		
126117	주남저수지(철새도래지)	36	경상남도 창원시 의창구 동읍 주남로101번길 26	20031202090000	20250317194948	16	A01	A0101	A01011800	128.6753431777	35.3138508505		51116
126223	주산지(청송 국가지질공원)	35	경상북도 청송군 주왕산면 주산지리	20031209090000	20250709155616	21	A01	A0101	A01011800	129.1898517730	36.3627669183		37438
2746373	주암산가창저수지	4	경상북도 청도군 각북면 오산리	20210916233046	20250108143741	3	A01	A0101	A01011800	128.6099244660	35.7996421023		38300
1624635	주진천(고창)	37	전북특별자치도 고창군 아산면 주진리	20120508192634	20241106133344	1	A01	A0101	A01011800	126.6153161227	35.4340817195		56400
1627968	죽도(진안)	37	전북특별자치도 진안군 상전면 죽도길	20120514222807	20240830093814	14	A01	A0101	A01011800	127.5098930984	35.8299466185		55412
3014477	죽동제	38	전라남도 곡성군 곡성읍 죽동리	20230921113906	20250729102105	3	A01	A0101	A01011800	127.2872465824	35.2809188232		57540
2732334	지곡저수지	31	경기도 용인시 기흥구 지곡동	20210809231955	20250331143239	23	A01	A0101	A01011800	127.1358161709	37.2312515040		17088
2745656	지천지	35	경상북도 칠곡군 지천면 지천로 382	20210916003343	20241128155749	22	A01	A0101	A01011800	128.4964238446	35.9819443647		39863
2784205	진례저수지(진례 평지못 저수지)	36	경상남도 김해시 진례면 평지길 239	20211201020343	20250404091659	4	A01	A0101	A01011800	128.7334627219	35.2254201761		50874
2746700	창리저수지	31	경기도 용인시 처인구 남사읍 경기동로518번길 58	20210917021616	20250320160628	23	A01	A0101	A01011800	127.1691577355	37.1270141543		17121
126860	천내강	34	충청남도 금산군 제원면 명암리	20031209090000	20250314100455	2	A01	A0101	A01011800	127.5459185483	36.1084433384		32723
2751299	천덕제(동항저수지)	31	경기도 안성시 양성면 교동길 19-68	20210929225749	20250108155722	16	A01	A0101	A01011800	127.1871161650	37.0653493761		17502
129214	천일염전	38	전라남도 영광군 염산면	20060906090000	20250321112000	16	A01	A0101	A01011800	126.3412224375	35.2659573244		513-861,2
125527	청계호수	31	경기도 포천시 일동면 기산리	20020430090000	20250811142914	29	A01	A0101	A01011800	127.3403160901	37.9416560415	031-832-2181	11119
1610389	청호저수지	37	전북특별자치도 부안군 하서면 청호리	20120423222943	20250811164822	6	A01	A0101	A01011800	126.6647122890	35.7411421025		56331
2744509	초동저수지	36	경상남도 밀양시 초동면 신호1길 93	20210914232100	20250317125639	7	A01	A0101	A01011800	128.6829039428	35.4042713763		50455
1612160	추령천	37	전북특별자치도 순창군 복흥면 석보리	20120424230908	20250318184926	7	A01	A0101	A01011800	126.9865267847	35.4664760029		56002
2758226	충도저수지	33	충청북도 음성군 소이면 충도리	20211018233549	20250109135821	6	A01	A0101	A01011800	127.7262192626	36.9063496627		27714
2772184	칠곡저수지	31	경기도 안성시 원곡면 칠곡리	20211110201330	20250108153856	16	A01	A0101	A01011800	127.1597690238	37.0514504914		17555
127632	탐진강	38	전라남도 장흥군 유치면	20030627090000	20250325180706	20	A01	A0101	A01011800	126.8987991348	34.6593933210		59337
1626523	탑정저수지	34	충청남도 논산시 부적면 신풍리	20120510002003	20250509164634	3	A01	A0101	A01011800	127.1720139100	36.1787509400		320-861,11
128201	태화강	7	울산광역시 남구 무거동	20041014090000	20250611171628	2	A01	A0101	A01011800	129.2873637765	35.5486691244		44621
561016	토교저수지(철새도래지)	32	강원특별자치도 철원군 동송읍 양지길 117	20080519190913	20250320161037	12	A01	A0101	A01011800	127.2898717112	38.2842206514		24009
3013790	팔당유원지	31	경기도 남양주시 와부읍 팔당리	20230921142022	20250513152652	9	A01	A0101	A01011800	127.2534161652	37.5410538329		12277
2383570	포항운하	35	경상북도 포항시 남구 희망대로 1040 (송도동)	20160513201614	20250527132934	23	A01	A0101	A01011800	129.3776562080	36.0238283678		37794
3007077	풍호 나루터	38	전라남도 나주시 다시면 백호로 379	20230904173344	20250807104323	6	A01	A0101	A01011800	126.6630922638	34.9939156433		58280
2568557	학저수지	32	강원특별자치도 철원군 동송읍 학마을길 68	20181122012103	20250528165823	12	A01	A0101	A01011800	127.2222295280	38.2300313019		24010
822861	한강	1	서울특별시 성동구 강변북로 257	20091019234254	20240611170104	16	A01	A0101	A01011800	127.0416216085	37.5389280323		04770
2795422	한수제	38	전라남도 나주시 경현동	20211214193603	20250328130324	6	A01	A0101	A01011800	126.7067123994	35.0348395317		58247
2738732	한천저수지	34	충청남도 공주시 우성면 한천리	20210901215631	20250311153943	1	A01	A0101	A01011800	127.0868151913	36.5190465905		32527
3081757	함평 동정제	38	전라남도 함평군 신광면 보여리	20231201113459	20240731072927	22	A01	A0101	A01011800	126.4620111311	35.1766388818		57103
2718786	합덕제	34	충청남도 당진시 합덕읍	20210528022732	20241218185842	4	A01	A0101	A01011800	126.7854933588	36.7895546415		31812
3061700	해평저수지	38	전라남도 보성군 득량면 공룡로 1147	20231122142313	20250807141103	10	A01	A0101	A01011800	127.2103339410	34.7292768285		59466
2755853	향리저수지	31	경기도 양평군 개군면 아랫상골길 45	20211013013239	20250718090000	19	A01	A0101	A01011800	127.5667546671	37.4348413074		12569
125871	호암지	33	충청북도 충주시 호암동	20020502090000	20250807150157	11	A01	A0101	A01011800	127.9218889795	36.9624801267		27477
2912719	홍성호	34	충청남도 홍성군 서부면 신리	20221118172124	20250702150637	15	A01	A0101	A01011800	126.4993259153	36.5375870282		32205
125745	홍천강	32	강원특별자치도 홍천군 서면 팔봉강변길	20031014090000	20240923164606	16	A01	A0101	A01011800	127.7131451142	37.6885868106		25101
1622594	황룡강	38	전라남도 장성군 황룡면 일산2길	20120504225450	20250409110631	19	A01	A0101	A01011800	126.7635288426	35.2883285058		57227
2661475	회동수원지	6	부산광역시 금정구 개좌로 147	20200630015432	20250325140052	2	A01	A0101	A01011800	129.1166487680	35.2252550204		46329
126734	회룡포	35	경상북도 예천군 용궁면 회룡길 92-16	20031204090000	20241011155234	16	A01	A0101	A01011800	128.3176115719	36.5855195544		36860
2773400	회암저수지	31	경기도 안성시 삼죽면 내강리 521	20211111194617	20250108153616	16	A01	A0101	A01011800	127.3628475975	37.0622917746		
